model,name,user,day,amb,idle_before,soc_disp,soh_est,soh_true,dur,p_eco,p_std,p_turbo,nsw,k_design,k_true,mu_T,r_design,ft_design,T_pred,T_act,margin_pred,margin_act,aborted,soc_used
D-2,고빈도 팩교체형,D-2_U1,314,17.7,0,99.7,0.9069,0.904,13.7,0.0,0.402,0.598,3,1.25,1.4,20,5.0,1.0,17.18,13.75,-2.82,-6.25,1,95.09
D-2,고빈도 팩교체형,D-2_U1,315,15.9,0,99.89,0.9124,0.9037,14.8,0.0,0.426,0.574,1,1.25,1.306,20,5.0,1.0,17.32,15.0,-2.68,-5.0,1,95.28
D-2,고빈도 팩교체형,D-2_U1,316,18.4,0,99.42,0.9208,0.9034,15.1,0.0,0.44,0.56,1,1.25,1.314,20,5.0,1.0,17.39,15.25,-2.61,-4.75,1,95.62
D-2,고빈도 팩교체형,D-2_U1,318,18.1,1,99.88,0.8904,0.903,14.0,0.0,0.42,0.58,1,1.25,1.4,20,5.0,1.0,16.9,14.0,-3.1,-6.0,1,95.7
D-2,고빈도 팩교체형,D-2_U1,319,20.6,0,100.0,0.912,0.9028,10.1,0.0,0.39,0.61,1,1.25,1.324,20,5.0,1.0,17.33,14.5,-2.67,-5.5,0,65.1
D-2,고빈도 팩교체형,D-2_U1,320,18.5,0,99.76,0.9202,0.9025,13.7,0.0,0.39,0.61,1,1.25,1.4,20,5.0,1.0,17.44,13.75,-2.56,-6.25,1,95.5
D-2,고빈도 팩교체형,D-2_U1,321,19.1,0,100.0,0.9128,0.9022,14.1,0.0,0.357,0.643,2,1.25,1.331,20,5.0,1.0,17.34,14.25,-2.66,-5.75,1,95.58
D-2,고빈도 팩교체형,D-2_U1,322,18.8,0,99.66,0.8982,0.9019,10.1,0.0,0.354,0.646,3,1.25,1.4,20,5.0,1.0,17.01,13.5,-2.99,-6.5,0,70.97
D-2,고빈도 팩교체형,D-2_U1,323,18.8,0,99.84,0.8978,0.9016,14.1,0.0,0.433,0.567,1,1.25,1.4,20,5.0,1.0,17.03,14.25,-2.97,-5.75,1,95.74
D-2,고빈도 팩교체형,D-2_U1,324,18.7,0,100.0,0.9114,0.9013,15.0,0.0,0.378,0.622,1,1.25,1.269,20,5.0,1.0,17.32,15.0,-2.68,-5.0,1,95.67
D-2,고빈도 팩교체형,D-2_U1,325,19.6,0,99.87,0.8906,0.901,14.5,0.0,0.331,0.669,0,1.25,1.275,20,5.0,1.0,16.9,14.5,-3.1,-5.5,1,95.48
D-2,고빈도 팩교체형,D-2_U1,326,18.3,0,99.96,0.8908,0.9007,15.2,0.0,0.389,0.611,2,1.25,1.255,20,5.0,1.0,16.92,15.25,-3.08,-4.75,1,95.37
D-2,고빈도 팩교체형,D-2_U1,328,18.0,1,100.0,0.8973,0.9003,15.6,0.0,0.395,0.605,0,1.25,1.232,20,5.0,1.0,17.05,15.75,-2.95,-4.25,1,95.54
D-2,고빈도 팩교체형,D-2_U1,329,16.3,0,100.0,0.9062,0.9,15.5,0.0,0.472,0.528,3,1.25,1.281,20,5.0,1.0,17.22,15.5,-2.78,-4.5,1,95.42
D-2,고빈도 팩교체형,D-2_U1,330,19.2,0,100.0,0.8788,0.8998,10.1,0.0,0.292,0.708,1,1.25,1.225,20,5.0,1.0,16.7,14.75,-3.3,-5.25,0,64.12
D-2,고빈도 팩교체형,D-2_U1,331,16.8,0,100.0,0.8612,0.8995,14.6,0.0,0.344,0.656,0,1.25,1.259,20,5.0,1.0,16.36,14.75,-3.64,-5.25,1,95.2
D-2,고빈도 팩교체형,D-2_U1,332,19.4,0,100.0,0.9068,0.8992,15.5,0.0,0.402,0.598,1,1.25,1.242,20,5.0,1.0,17.23,15.5,-2.77,-4.5,1,95.49
D-2,고빈도 팩교체형,D-2_U1,333,19.1,0,99.88,0.9117,0.8989,14.1,0.0,0.36,0.64,1,1.25,1.267,20,5.0,1.0,17.3,14.75,-2.7,-5.25,0,90.61
D-2,고빈도 팩교체형,D-2_U1,334,18.8,0,99.97,0.8972,0.8987,10.4,0.0,0.326,0.674,0,1.25,1.297,20,5.0,1.0,17.04,14.25,-2.96,-5.75,0,68.62
D-2,고빈도 팩교체형,D-2_U1,336,18.4,1,100.0,0.9252,0.8983,15.3,0.0,0.425,0.575,0,1.25,1.275,20,5.0,1.0,17.58,15.5,-2.42,-4.5,1,95.32
D-2,고빈도 팩교체형,D-2_U1,337,18.0,0,99.9,0.8996,0.898,13.3,0.0,0.361,0.639,2,1.25,1.4,20,5.0,1.0,17.07,13.5,-2.93,-6.5,1,95.01
D-2,고빈도 팩교체형,D-2_U1,338,15.1,0,99.63,0.8807,0.8977,12.0,0.0,0.463,0.537,3,1.25,1.298,20,5.0,1.0,16.67,15.0,-3.33,-5.0,0,74.97
D-2,고빈도 팩교체형,D-2_U1,339,19.9,0,100.0,0.8863,0.8974,14.2,0.0,0.406,0.594,4,1.25,1.288,20,5.0,1.0,16.84,15.0,-3.16,-5.0,0,90.77
D-2,고빈도 팩교체형,D-2_U1,340,18.0,0,100.0,0.9076,0.8971,13.4,0.0,0.363,0.637,2,1.25,1.4,20,5.0,1.0,17.24,13.5,-2.76,-6.5,1,95.76
D-2,고빈도 팩교체형,D-2_U1,341,17.1,0,99.86,0.9216,0.8968,14.0,0.0,0.354,0.646,2,1.25,1.318,20,5.0,1.0,17.48,14.0,-2.52,-6.0,1,95.27
D-2,고빈도 팩교체형,D-2_U1,342,15.7,0,99.84,0.912,0.8965,14.3,0.0,0.395,0.605,1,1.25,1.314,20,5.0,1.0,17.3,14.5,-2.7,-5.5,1,95.36
D-2,고빈도 팩교체형,D-2_U1,344,18.5,1,99.86,0.8923,0.8962,11.9,0.0,0.425,0.575,0,1.25,1.29,20,5.0,1.0,16.93,15.25,-3.07,-4.75,0,73.88
D-2,고빈도 팩교체형,D-2_U1,345,14.4,0,99.96,0.8935,0.896,10.1,0.0,0.339,0.661,2,1.25,1.282,20,5.0,1.0,16.97,14.0,-3.03,-6.0,0,67.38
D-2,고빈도 팩교체형,D-2_U1,346,16.3,0,99.92,0.9079,0.8957,14.4,0.0,0.389,0.611,3,1.25,1.301,20,5.0,1.0,17.23,14.5,-2.77,-5.5,1,95.46
D-2,고빈도 팩교체형,D-2_U1,347,15.5,0,99.7,0.8968,0.8954,13.5,0.0,0.414,0.586,2,1.25,1.4,20,5.0,1.0,16.99,13.5,-3.01,-6.5,1,95.2
D-2,고빈도 팩교체형,D-2_U1,348,16.5,0,99.89,0.9145,0.8951,14.6,0.0,0.39,0.61,2,1.25,1.283,20,5.0,1.0,17.36,14.75,-2.64,-5.25,1,95.14
D-2,고빈도 팩교체형,D-2_U1,349,16.7,0,99.6,0.8963,0.8948,14.0,0.0,0.386,0.614,3,1.25,1.333,20,5.0,1.0,16.96,14.25,-3.04,-5.75,1,95.07
D-2,고빈도 팩교체형,D-2_U1,350,14.9,0,99.9,0.8887,0.8945,14.2,0.0,0.497,0.503,3,1.25,1.4,20,5.0,1.0,16.87,14.25,-3.13,-5.75,1,95.47
D-2,고빈도 팩교체형,D-2_U1,351,17.2,0,99.86,0.8998,0.8943,10.1,0.0,0.427,0.573,2,1.25,1.291,20,5.0,1.0,17.07,15.0,-2.93,-5.0,0,62.98
D-2,고빈도 팩교체형,D-2_U1,352,16.2,0,99.46,0.8897,0.894,14.8,0.0,0.444,0.556,2,1.25,1.311,20,5.0,1.0,16.81,14.75,-3.19,-5.25,1,95.64
D-2,고빈도 팩교체형,D-2_U1,353,15.1,0,99.64,0.8886,0.8937,13.2,0.0,0.386,0.614,2,1.25,1.4,20,5.0,1.0,16.82,13.25,-3.18,-6.75,1,95.13
D-2,고빈도 팩교체형,D-2_U1,354,16.9,0,99.77,0.8922,0.8935,13.4,0.0,0.372,0.628,2,1.25,1.216,20,5.0,1.0,16.91,15.25,-3.09,-4.75,0,82.77
D-2,고빈도 팩교체형,D-2_U1,355,17.4,0,99.87,0.9016,0.8932,13.9,0.0,0.434,0.566,1,1.25,1.267,20,5.0,1.0,17.11,15.5,-2.89,-4.5,0,85.85
D-2,고빈도 팩교체형,D-2_U1,356,18.8,0,99.69,0.883,0.8929,14.9,0.0,0.384,0.616,1,1.25,1.267,20,5.0,1.0,16.72,15.0,-3.28,-5.0,1,95.39
D-2,고빈도 팩교체형,D-2_U1,357,16.8,0,100.0,0.8769,0.8926,15.1,0.0,0.406,0.594,2,1.25,1.257,20,5.0,1.0,16.66,15.25,-3.34,-4.75,1,95.58
D-2,고빈도 팩교체형,D-2_U1,358,18.1,0,100.0,0.8926,0.8923,14.8,0.0,0.384,0.616,2,1.25,1.268,20,5.0,1.0,16.96,15.0,-3.04,-5.0,1,95.04
D-2,고빈도 팩교체형,D-2_U1,359,17.9,0,99.56,0.8991,0.892,15.0,0.0,0.429,0.571,1,1.25,1.291,20,5.0,1.0,17.0,15.0,-3.0,-5.0,1,95.19
D-2,고빈도 팩교체형,D-2_U1,360,17.0,0,100.0,0.8875,0.8917,14.3,0.0,0.402,0.598,2,1.25,1.32,20,5.0,1.0,16.86,14.5,-3.14,-5.5,1,95.24
D-2,고빈도 팩교체형,D-2_U1,361,17.2,0,99.71,0.8915,0.8914,14.3,0.0,0.389,0.611,1,1.25,1.311,20,5.0,1.0,16.89,14.5,-3.11,-5.5,1,95.12
D-2,고빈도 팩교체형,D-2_U1,362,15.5,0,99.98,0.8845,0.8911,14.8,0.0,0.442,0.558,3,1.25,1.293,20,5.0,1.0,16.8,15.0,-3.2,-5.0,1,95.28
D-2,고빈도 팩교체형,D-2_U1,363,14.9,0,99.87,0.8765,0.8908,13.9,0.0,0.426,0.574,2,1.25,1.287,20,5.0,1.0,16.63,14.75,-3.37,-5.25,0,89.82
D-2,고빈도 팩교체형,D-2_U1,364,13.7,0,99.86,0.895,0.8905,13.3,0.0,0.412,0.588,1,1.25,1.4,20,5.0,1.0,16.98,13.5,-3.02,-6.5,1,95.43
D-2,고빈도 팩교체형,D-2_U2,0,16.8,0,100.0,1.0,0.9997,15.3,0.0,0.411,0.589,2,1.25,1.391,20,5.0,1.0,19.0,15.5,-1.0,-4.5,1,95.24
D-2,고빈도 팩교체형,D-2_U2,2,16.9,1,100.0,1.0,0.9993,15.5,0.0,0.438,0.562,1,1.25,1.4,20,5.0,1.0,19.0,15.5,-1.0,-4.5,1,95.32
D-2,고빈도 팩교체형,D-2_U2,3,16.2,0,99.83,1.0,0.999,16.3,0.0,0.395,0.605,0,1.25,1.295,20,5.0,1.0,18.97,16.25,-1.03,-3.75,1,95.62
D-2,고빈도 팩교체형,D-2_U2,4,17.3,0,100.0,0.9943,0.9987,15.7,0.0,0.315,0.685,1,1.25,1.281,20,5.0,1.0,18.89,15.75,-1.11,-4.25,0,95.23
D-2,고빈도 팩교체형,D-2_U2,5,11.7,0,100.0,0.9908,0.9984,16.5,0.0,0.469,0.531,1,1.25,1.292,20,5.0,1.0,18.83,16.5,-1.17,-3.5,1,95.14
D-2,고빈도 팩교체형,D-2_U2,6,14.5,0,100.0,1.0,0.9982,15.4,0.0,0.33,0.67,2,1.25,1.279,20,5.0,1.0,19.0,15.75,-1.0,-4.25,0,94.23
D-2,고빈도 팩교체형,D-2_U2,7,16.1,0,100.0,0.9995,0.9979,15.1,0.0,0.365,0.635,1,1.25,1.365,20,5.0,1.0,18.99,15.25,-1.01,-4.75,1,95.56
D-2,고빈도 팩교체형,D-2_U2,8,16.5,0,99.54,0.9885,0.9976,16.4,0.0,0.353,0.647,1,1.25,1.251,20,5.0,1.0,18.69,16.5,-1.31,-3.5,1,95.51
D-2,고빈도 팩교체형,D-2_U2,9,11.9,0,99.75,0.962,0.9973,15.2,0.0,0.307,0.693,1,1.25,1.27,20,5.0,1.0,18.23,15.25,-1.77,-4.75,1,95.45
D-2,고빈도 팩교체형,D-2_U2,10,15.6,0,100.0,1.0,0.997,17.2,0.0,0.418,0.582,2,1.25,1.233,20,5.0,1.0,19.0,17.25,-1.0,-2.75,1,95.52
D-2,고빈도 팩교체형,D-2_U2,12,16.3,1,99.98,1.0,0.9966,16.4,0.0,0.353,0.647,2,1.25,1.247,20,5.0,1.0,19.0,16.5,-1.0,-3.5,1,95.59
D-2,고빈도 팩교체형,D-2_U2,13,17.4,0,100.0,0.9841,0.9964,17.0,0.0,0.387,0.613,1,1.25,1.234,20,5.0,1.0,18.7,17.0,-1.3,-3.0,1,95.16
D-2,고빈도 팩교체형,D-2_U2,14,14.8,0,100.0,0.9957,0.9961,15.5,0.0,0.463,0.537,2,1.25,1.393,20,5.0,1.0,18.92,15.75,-1.08,-4.25,1,95.05
D-2,고빈도 팩교체형,D-2_U2,15,18.2,0,99.33,1.0,0.9958,14.3,0.0,0.297,0.703,1,1.25,1.284,20,5.0,1.0,18.87,15.75,-1.13,-4.25,0,87.01
D-2,고빈도 팩교체형,D-2_U2,16,16.4,0,100.0,0.9927,0.9955,16.9,0.0,0.454,0.546,3,1.25,1.286,20,5.0,1.0,18.86,17.0,-1.14,-3.0,1,95.37
D-2,고빈도 팩교체형,D-2_U2,17,13.5,0,100.0,0.9725,0.9952,16.1,0.0,0.4,0.6,2,1.25,1.279,20,5.0,1.0,18.48,16.25,-1.52,-3.75,1,95.38
D-2,고빈도 팩교체형,D-2_U2,18,14.8,0,100.0,1.0,0.995,13.5,0.0,0.439,0.561,3,1.25,1.237,20,5.0,1.0,19.0,17.25,-1.0,-2.75,0,73.66
D-2,고빈도 팩교체형,D-2_U2,19,13.6,0,100.0,1.0,0.9947,17.3,0.0,0.465,0.535,0,1.25,1.241,20,5.0,1.0,19.0,17.5,-1.0,-2.5,1,95.08
D-2,고빈도 팩교체형,D-2_U2,20,14.1,0,100.0,0.9862,0.9944,15.8,0.0,0.429,0.571,1,1.25,1.266,20,5.0,1.0,18.74,16.75,-1.26,-3.25,0,90.13
D-2,고빈도 팩교체형,D-2_U2,21,18.1,0,99.92,0.998,0.9941,16.1,0.0,0.332,0.668,1,1.25,1.268,20,5.0,1.0,18.95,16.25,-1.05,-3.75,1,95.6
D-2,고빈도 팩교체형,D-2_U2,22,15.1,0,99.91,0.9836,0.9938,15.3,0.0,0.35,0.65,1,1.25,1.323,20,5.0,1.0,18.67,15.25,-1.33,-4.75,1,95.65
D-2,고빈도 팩교체형,D-2_U2,23,15.7,0,100.0,0.992,0.9935,15.1,0.0,0.403,0.597,1,1.25,1.323,20,5.0,1.0,18.85,16.0,-1.15,-4.0,0,90.67
D-2,고빈도 팩교체형,D-2_U2,25,17.3,1,100.0,0.9968,0.9932,15.4,0.0,0.348,0.652,1,1.25,1.319,20,5.0,1.0,18.94,15.5,-1.06,-4.5,0,94.7
D-2,고빈도 팩교체형,D-2_U2,26,14.5,0,100.0,1.0,0.9929,17.3,0.0,0.43,0.57,2,1.25,1.219,20,5.0,1.0,19.0,17.25,-1.0,-2.75,0,95.4
D-2,고빈도 팩교체형,D-2_U2,27,13.7,0,99.73,1.0,0.9926,16.6,0.0,0.451,0.549,2,1.25,1.281,20,5.0,1.0,18.95,16.75,-1.05,-3.25,1,95.4
D-2,고빈도 팩교체형,D-2_U2,28,16.9,0,99.4,0.9788,0.9923,17.0,0.0,0.42,0.58,1,1.25,1.256,20,5.0,1.0,18.48,17.0,-1.52,-3.0,1,95.51
D-2,고빈도 팩교체형,D-2_U2,30,14.2,1,99.83,0.9834,0.9919,17.1,0.0,0.429,0.571,2,1.25,1.231,20,5.0,1.0,18.65,17.25,-1.35,-2.75,1,95.61
D-2,고빈도 팩교체형,D-2_U2,31,16.4,0,100.0,0.9855,0.9916,15.5,0.0,0.458,0.542,4,1.25,1.4,20,5.0,1.0,18.72,15.5,-1.28,-4.5,1,95.49
D-2,고빈도 팩교체형,D-2_U2,32,17.8,0,99.39,0.9635,0.9914,14.0,0.0,0.445,0.555,0,1.25,1.25,20,5.0,1.0,18.19,17.5,-1.81,-2.5,0,75.21
D-2,고빈도 팩교체형,D-2_U2,33,14.9,0,99.73,0.9811,0.9911,16.3,0.0,0.423,0.577,3,1.25,1.284,20,5.0,1.0,18.59,16.5,-1.41,-3.5,1,95.09
D-2,고빈도 팩교체형,D-2_U2,34,16.6,0,100.0,0.9894,0.9908,16.1,0.0,0.363,0.637,1,1.25,1.274,20,5.0,1.0,18.8,16.25,-1.2,-3.75,1,95.54
D-2,고빈도 팩교체형,D-2_U2,35,15.7,0,100.0,0.9787,0.9905,13.4,0.0,0.328,0.672,0,1.25,1.282,20,5.0,1.0,18.6,15.75,-1.4,-4.25,0,81.14
D-2,고빈도 팩교체형,D-2_U2,36,15.0,0,100.0,0.9985,0.9903,14.3,0.0,0.343,0.657,0,1.25,1.4,20,5.0,1.0,18.97,14.5,-1.03,-5.5,1,95.32
D-2,고빈도 팩교체형,D-2_U2,37,16.9,0,100.0,0.9952,0.99,13.9,0.0,0.287,0.713,5,1.25,1.4,20,5.0,1.0,18.91,14.0,-1.09,-6.0,1,95.24
D-2,고빈도 팩교체형,D-2_U2,38,15.0,0,100.0,0.9568,0.9897,15.5,0.0,0.368,0.632,3,1.25,1.307,20,5.0,1.0,18.18,15.5,-1.82,-4.5,1,95.49
D-2,고빈도 팩교체형,D-2_U2,40,13.7,1,99.47,1.0,0.9893,15.1,0.0,0.442,0.558,1,1.25,1.4,20,5.0,1.0,18.89,15.25,-1.11,-4.75,1,95.59
D-2,고빈도 팩교체형,D-2_U2,41,16.3,0,99.64,0.9739,0.9891,11.8,0.0,0.338,0.662,2,1.25,1.4,20,5.0,1.0,18.43,14.5,-1.57,-5.5,0,77.37
D-2,고빈도 팩교체형,D-2_U2,43,16.6,1,99.74,0.9945,0.9887,14.6,0.0,0.364,0.636,1,1.25,1.4,20,5.0,1.0,18.84,14.75,-1.16,-5.25,1,95.28
D-2,고빈도 팩교체형,D-2_U2,44,15.0,0,99.88,0.9814,0.9884,16.2,0.0,0.422,0.578,2,1.25,1.295,20,5.0,1.0,18.62,16.25,-1.38,-3.75,1,95.43
D-2,고빈도 팩교체형,D-2_U2,45,18.0,0,99.93,0.9891,0.9881,17.3,0.0,0.487,0.513,4,1.25,1.287,20,5.0,1.0,18.78,17.25,-1.22,-2.75,1,95.46
D-2,고빈도 팩교체형,D-2_U2,46,15.6,0,99.83,0.9895,0.9878,15.2,0.0,0.442,0.558,4,1.25,1.4,20,5.0,1.0,18.77,15.25,-1.23,-4.75,1,95.57
D-2,고빈도 팩교체형,D-2_U2,47,16.8,0,99.96,0.9695,0.9875,14.2,0.0,0.399,0.601,0,1.25,1.289,20,5.0,1.0,18.41,16.25,-1.59,-3.75,0,82.4
D-2,고빈도 팩교체형,D-2_U2,48,16.8,0,100.0,0.9974,0.9873,15.4,0.0,0.356,0.644,2,1.25,1.273,20,5.0,1.0,18.95,16.0,-1.05,-4.0,0,91.68
D-2,고빈도 팩교체형,D-2_U2,49,16.3,0,99.86,1.0,0.987,16.1,0.0,0.417,0.583,1,1.25,1.31,20,5.0,1.0,18.97,16.25,-1.03,-3.75,1,95.56
D-2,고빈도 팩교체형,D-2_U2,50,15.2,0,99.9,1.0,0.9867,15.3,0.0,0.438,0.562,0,1.25,1.387,20,5.0,1.0,18.98,15.5,-1.02,-4.5,1,95.39
D-2,고빈도 팩교체형,D-2_U2,51,15.8,0,99.69,0.9846,0.9864,17.6,0.0,0.489,0.511,1,1.25,1.25,20,5.0,1.0,18.65,17.75,-1.35,-2.25,1,95.33
D-2,고빈도 팩교체형,D-2_U2,52,17.8,0,100.0,0.9756,0.9861,14.5,0.0,0.34,0.66,0,1.25,1.397,20,5.0,1.0,18.54,14.5,-1.46,-5.5,1,95.19
D-2,고빈도 팩교체형,D-2_U2,54,16.1,1,99.61,0.9956,0.9857,16.0,0.0,0.399,0.601,1,1.25,1.294,20,5.0,1.0,18.84,16.25,-1.16,-3.75,1,95.01
D-2,고빈도 팩교체형,D-2_U2,55,17.5,0,100.0,0.9968,0.9854,16.1,0.0,0.361,0.639,0,1.25,1.276,20,5.0,1.0,18.94,16.25,-1.06,-3.75,1,95.54
D-2,고빈도 팩교체형,D-2_U2,56,16.3,0,99.28,1.0,0.9851,14.7,0.0,0.398,0.602,0,1.25,1.4,20,5.0,1.0,18.86,15.0,-1.14,-5.0,0,94.18
D-2,고빈도 팩교체형,D-2_U2,58,16.6,1,100.0,0.9707,0.9848,15.7,0.0,0.318,0.682,1,1.25,1.258,20,5.0,1.0,18.44,15.75,-1.56,-4.25,1,95.06
D-2,고빈도 팩교체형,D-2_U2,59,18.7,0,100.0,0.994,0.9845,12.2,0.0,0.363,0.637,1,1.25,1.4,20,5.0,1.0,18.89,14.75,-1.11,-5.25,0,78.11
D-2,고빈도 팩교체형,D-2_U2,60,18.3,0,99.68,0.9952,0.9842,15.2,0.0,0.412,0.588,2,1.25,1.393,20,5.0,1.0,18.84,15.25,-1.16,-4.75,1,95.35
D-2,고빈도 팩교체형,D-2_U2,61,16.8,0,100.0,0.9807,0.9839,17.3,0.0,0.435,0.565,2,1.25,1.233,20,5.0,1.0,18.63,17.25,-1.37,-2.75,1,95.56
D-2,고빈도 팩교체형,D-2_U2,62,20.8,0,100.0,0.9996,0.9837,10.1,0.0,0.361,0.639,2,1.25,1.256,20,5.0,1.0,18.99,16.5,-1.01,-3.5,0,57.56
D-2,고빈도 팩교체형,D-2_U2,63,14.9,0,100.0,0.9736,0.9834,16.3,0.0,0.397,0.603,1,1.25,1.259,20,5.0,1.0,18.5,16.5,-1.5,-3.5,1,95.3
D-2,고빈도 팩교체형,D-2_U2,64,17.7,0,100.0,0.9778,0.9831,16.7,0.0,0.448,0.552,1,1.25,1.292,20,5.0,1.0,18.58,16.75,-1.42,-3.25,1,95.17
D-2,고빈도 팩교체형,D-2_U2,66,20.5,1,99.29,0.9869,0.9827,16.9,0.0,0.451,0.549,1,1.25,1.282,20,5.0,1.0,18.61,17.0,-1.39,-3.0,1,95.2
D-2,고빈도 팩교체형,D-2_U2,67,17.2,0,99.59,0.9952,0.9824,16.1,0.0,0.393,0.607,3,1.25,1.289,20,5.0,1.0,18.83,16.25,-1.17,-3.75,1,95.49
D-2,고빈도 팩교체형,D-2_U2,68,15.1,0,100.0,0.9819,0.9822,13.6,0.0,0.486,0.514,2,1.25,1.285,20,5.0,1.0,18.66,17.0,-1.34,-3.0,0,75.51
D-2,고빈도 팩교체형,D-2_U2,69,17.4,0,100.0,1.0,0.9819,15.7,0.0,0.375,0.625,1,1.25,1.309,20,5.0,1.0,19.0,15.75,-1.0,-4.25,1,95.27
D-2,고빈도 팩교체형,D-2_U2,71,16.9,1,100.0,0.9574,0.9815,15.4,0.0,0.365,0.635,1,1.25,1.319,20,5.0,1.0,18.19,15.5,-1.81,-4.5,1,95.13
D-2,고빈도 팩교체형,D-2_U2,72,18.5,0,99.89,0.9799,0.9812,14.6,0.0,0.364,0.636,1,1.25,1.4,20,5.0,1.0,18.6,14.75,-1.4,-5.25,1,95.04
D-2,고빈도 팩교체형,D-2_U2,73,17.3,0,99.6,1.0,0.9809,16.6,0.0,0.428,0.572,0,1.25,1.233,20,5.0,1.0,18.92,17.25,-1.08,-2.75,0,91.55
D-2,고빈도 팩교체형,D-2_U2,74,19.9,0,100.0,0.9746,0.9806,16.4,0.0,0.419,0.581,2,1.25,1.289,20,5.0,1.0,18.52,16.5,-1.48,-3.5,1,95.16
D-2,고빈도 팩교체형,D-2_U2,75,17.3,0,99.55,0.9589,0.9803,15.1,0.0,0.427,0.573,2,1.25,1.4,20,5.0,1.0,18.13,15.25,-1.87,-4.75,1,95.16
D-2,고빈도 팩교체형,D-2_U2,76,16.3,0,99.92,0.97,0.98,16.2,0.0,0.385,0.615,1,1.25,1.264,20,5.0,1.0,18.42,16.25,-1.58,-3.75,1,95.22
D-2,고빈도 팩교체형,D-2_U2,77,19.4,0,99.52,0.9861,0.9797,14.8,0.0,0.385,0.615,1,1.25,1.4,20,5.0,1.0,18.64,15.0,-1.36,-5.0,1,95.3
D-2,고빈도 팩교체형,D-2_U2,78,17.8,0,99.32,0.9855,0.9794,14.8,0.0,0.367,0.633,3,1.25,1.382,20,5.0,1.0,18.59,14.75,-1.41,-5.25,1,95.52
D-2,고빈도 팩교체형,D-2_U2,79,17.3,0,99.49,0.9754,0.9791,16.0,0.0,0.357,0.643,1,1.25,1.265,20,5.0,1.0,18.43,16.0,-1.57,-4.0,1,95.24
D-2,고빈도 팩교체형,D-2_U2,80,16.3,0,100.0,0.9887,0.9788,15.3,0.0,0.32,0.68,0,1.25,1.285,20,5.0,1.0,18.79,15.5,-1.21,-4.5,1,95.16
D-2,고빈도 팩교체형,D-2_U2,81,19.9,0,99.86,0.9819,0.9785,16.7,0.0,0.404,0.596,2,1.25,1.254,20,5.0,1.0,18.63,16.75,-1.37,-3.25,1,95.43
D-2,고빈도 팩교체형,D-2_U2,82,17.8,0,99.67,0.9692,0.9782,14.9,0.0,0.4,0.6,1,1.25,1.4,20,5.0,1.0,18.35,15.0,-1.65,-5.0,1,95.3
D-2,고빈도 팩교체형,D-2_U2,83,19.7,0,100.0,0.9644,0.9779,11.4,0.0,0.38,0.62,0,1.25,1.399,20,5.0,1.0,18.32,14.75,-1.68,-5.25,0,72.27
D-2,고빈도 팩교체형,D-2_U2,84,19.1,0,99.64,0.9833,0.9776,16.0,0.0,0.5,0.5,1,1.25,1.389,20,5.0,1.0,18.61,16.25,-1.39,-3.75,1,95.03
D-2,고빈도 팩교체형,D-2_U2,85,19.5,0,100.0,0.9674,0.9773,16.4,0.0,0.392,0.608,1,1.25,1.264,20,5.0,1.0,18.38,16.5,-1.62,-3.5,1,95.13
D-2,고빈도 팩교체형,D-2_U2,87,20.7,1,99.9,1.0,0.9769,17.0,0.0,0.465,0.535,2,1.25,1.275,20,5.0,1.0,18.98,17.25,-1.02,-2.75,1,95.01
D-2,고빈도 팩교체형,D-2_U2,88,16.6,0,99.51,0.9965,0.9766,14.5,0.0,0.368,0.632,0,1.25,1.4,20,5.0,1.0,18.84,14.5,-1.16,-5.5,1,95.4
D-2,고빈도 팩교체형,D-2_U2,89,20.6,0,100.0,0.975,0.9763,17.3,0.0,0.446,0.554,2,1.25,1.239,20,5.0,1.0,18.52,17.5,-1.48,-2.5,1,95.27
D-2,고빈도 팩교체형,D-2_U2,90,20.4,0,100.0,0.9775,0.976,15.1,0.0,0.422,0.578,2,1.25,1.4,20,5.0,1.0,18.57,15.25,-1.43,-4.75,1,95.45
D-2,고빈도 팩교체형,D-2_U2,91,23.6,0,100.0,0.9517,0.9758,10.2,0.0,0.332,0.668,0,1.25,1.312,20,5.0,1.0,18.08,15.25,-1.92,-4.75,0,62.16
D-2,고빈도 팩교체형,D-2_U2,92,19.1,0,100.0,0.9687,0.9754,14.5,0.0,0.366,0.634,4,1.25,1.4,20,5.0,1.0,18.41,14.5,-1.59,-5.5,1,95.28
D-2,고빈도 팩교체형,D-2_U2,93,18.3,0,99.82,0.9912,0.9752,11.5,0.0,0.404,0.596,0,1.25,1.293,20,5.0,1.0,18.8,16.25,-1.2,-3.75,0,66.22
D-2,고빈도 팩교체형,D-2_U2,94,19.8,0,100.0,0.9842,0.9749,17.5,0.0,0.445,0.555,1,1.25,1.222,20,5.0,1.0,18.7,17.5,-1.3,-2.5,1,95.08
D-2,고빈도 팩교체형,D-2_U2,95,20.0,0,99.91,0.9743,0.9746,14.5,0.0,0.429,0.571,1,1.25,1.394,20,5.0,1.0,18.5,15.25,-1.5,-4.75,0,90.48
D-2,고빈도 팩교체형,D-2_U2,96,21.8,0,100.0,0.9802,0.9743,16.8,0.0,0.405,0.595,1,1.25,1.239,20,5.0,1.0,18.62,17.0,-1.38,-3.0,1,95.04
D-2,고빈도 팩교체형,D-2_U2,97,19.1,0,99.54,0.9432,0.974,16.1,0.0,0.359,0.641,0,1.25,1.26,20,5.0,1.0,17.83,16.25,-2.17,-3.75,1,95.25
